ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,35,0.75,good,GB100,QuadraticVMin,Only: valid = good,0.752551011354605,-0.002551011354605004
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,35,0.74,good,GB100,QuadraticVMin,Only: valid = good,0.744685812099456,-0.004685812099455955
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,0,0.75,good,GB100,QuadraticVMin,Only: valid = good,0.7532467120896139,-0.0032467120896139123
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,0,0.74,good,GB100,QuadraticVMin,Only: valid = good,0.7449779445336417,-0.004977944533641754
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,105,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7568148808154784,0.013185119184521588
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,105,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.756024825257887,0.013975174742113072
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,70,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7587092305255594,0.011290769474440632
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,70,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7579126478553795,0.012087352144620533
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,35,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7600741490108183,0.00992585098918175
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,35,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7592627073929028,0.010737292607097215
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,0,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7609096362712564,0.009090363728743611
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,0,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7600750038704569,0.009924996129543118
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,105,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7540963371227578,0.01590366287724221
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,105,0.76,good,GB100,QuadraticVMin,Only: valid = good,0.7542928755293119,0.0057071244706881075
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,70,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.755977141731571,0.014022858268428973
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,70,0.76,good,GB100,QuadraticVMin,Only: valid = good,0.7561058680639882,0.0038941319360118465
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,35,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7572995378094459,0.012700462190554096
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,35,0.76,good,GB100,QuadraticVMin,Only: valid = good,0.7573925213948037,0.0026074786051962784
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,0,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7580635253563816,0.011936474643618467
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,0,0.76,good,GB100,QuadraticVMin,Only: valid = good,0.7581528355217588,0.0018471644782411811
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,105,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7299153406353147,8.465936468526891e-05
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,105,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7338486806536951,-0.013848680653695156
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,70,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7315059162717248,-0.0015059162717248054
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,70,0.74,good,GB100,QuadraticVMin,Only: valid = good,0.7343491623309419,0.005650837669058051
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,35,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.732592632101918,-0.0025926321019180687
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,35,0.74,good,GB100,QuadraticVMin,Only: valid = good,0.7349057829653064,0.005094217034693593
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,0,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7331754881258938,-0.003175488125893855
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,0,0.74,good,GB100,QuadraticVMin,Only: valid = good,0.7355185425567881,0.004481457443211934
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,105,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7274659307718508,0.0025340692281491384
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,105,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7208748756948783,-0.0008748756948783187
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,70,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7290732614732196,0.0009267385267803796
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,70,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7224934962177313,-0.002493496217731317
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,35,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7301665285928047,-0.00016652859280474885
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,35,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7236006133389193,-0.0036006133389193673
