ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,35,0.94,good,GB100,QuadraticVMin,Only: valid = good,0.8519827172006251,0.08801728279937482
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,35,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8515768932080278,-0.03157689320802781
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,0,0.94,good,GB100,QuadraticVMin,Only: valid = good,0.8386399048485789,0.10136009515142108
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,0,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8388239459777611,-0.00882394597776115
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,105,0.89,good,GB100,QuadraticVMin,Only: valid = good,0.889808379065842,0.00019162093415803216
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,105,0.9,good,GB100,QuadraticVMin,Only: valid = good,0.8868387959558139,0.013161204044186081
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,70,0.89,good,GB100,QuadraticVMin,Only: valid = good,0.8837472929269594,0.006252707073040598
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,70,0.89,good,GB100,QuadraticVMin,Only: valid = good,0.881576695520758,0.008423304479242
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,35,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.8735809226335385,-0.003580922633538486
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,35,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.8719114220197345,-0.0019114220197344878
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,0,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.8593092681855792,0.0006907318144208086
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,0,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.8578429754527432,0.0021570245472567473
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,105,0.95,good,GB100,QuadraticVMin,Only: valid = good,0.8777449211535776,0.07225507884642235
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,105,0.91,good,GB100,QuadraticVMin,Only: valid = good,0.8803791259834737,0.029620874016526355
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,70,0.93,good,GB100,QuadraticVMin,Only: valid = good,0.87436357946682,0.055636420533180075
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,70,0.89,good,GB100,QuadraticVMin,Only: valid = good,0.876455570534735,0.013544429465265018
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,35,0.89,good,GB100,QuadraticVMin,Only: valid = good,0.8661131949248584,0.023886805075141626
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,35,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.8678026393196462,-0.0078026393196461985
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,0,0.88,good,GB100,QuadraticVMin,Only: valid = good,0.8529937675276937,0.02700623247230627
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,0,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.8544203323382058,-0.0044203323382058235
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,105,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8486306797704001,-0.03863067977040002
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,105,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.851814414430913,-0.04181441443091294
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,70,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.8433737033200914,0.01662629667990856
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,70,0.88,good,GB100,QuadraticVMin,Only: valid = good,0.8460712609998846,0.03392873900011539
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,35,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.8354302058697068,0.014569794130293134
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,35,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.8384353912061622,0.011564608793837805
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,0,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8248001874192477,0.015199812580752314
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,0,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8289068050497472,0.0010931949502527294
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,105,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8455385665436046,-0.025538566543604646
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,105,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8367955640279368,-0.016795564027936805
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,70,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8431167309920645,-0.0031167309920645536
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,70,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.8348988143600751,0.015101185639924908
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,35,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8369318349638761,-0.026931834963876078
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,35,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.829712419013871,-0.009712419013871099
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,0,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8269838784590402,-0.016983878459040147
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,0,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8212363779893257,-0.011236377989325641
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,105,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8328780831343073,0.007121916865692635
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,105,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.8057378282584935,0.0642621717415065
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,70,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8332505852817874,-0.0032505852817874548
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,70,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.8087205786903251,0.04127942130967488
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,35,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8292244322630811,-0.009224432263081117
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,35,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8074392659192289,0.03256073408077109
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,0,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8207996240781881,-0.01079962407818802
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,0,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8018938899452075,0.018106110054792457
