ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,35,0.76,good,GB100,QuadraticVMin,Only: valid = good,0.7532098698434224,0.0067901301565775896
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,35,0.74,good,GB100,QuadraticVMin,Only: valid = good,0.7460772781116125,-0.006077278111612516
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,0,0.76,good,GB100,QuadraticVMin,Only: valid = good,0.7548476853153541,0.005152314684645942
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,0,0.74,good,GB100,QuadraticVMin,Only: valid = good,0.7482189243145518,-0.008218924314551845
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,105,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7599798508633573,0.010020149136642731
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,105,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7592055587439916,0.010794441256008369
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,70,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7596944365924339,0.010305563407566165
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,70,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7589628299716951,0.011037170028304955
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,35,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7603573902847571,0.009642609715242889
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,35,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7596609169727973,0.010339083027202767
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,0,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7619687119403245,0.008031288059675568
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,0,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.761299819747298,0.008700180252702028
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,105,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7572682882382293,0.012731711761770681
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,105,0.76,good,GB100,QuadraticVMin,Only: valid = good,0.7575287035960618,0.0024712964039381724
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,70,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7574838503960488,0.012516149603951199
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,70,0.76,good,GB100,QuadraticVMin,Only: valid = good,0.7573514922998674,0.002648507700132585
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,35,0.76,good,GB100,QuadraticVMin,Only: valid = good,0.7583541754035166,0.0016458245964834362
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,35,0.76,good,GB100,QuadraticVMin,Only: valid = good,0.7581291864841515,0.0018708135158485018
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,0,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.7598792632606317,0.010120736739368308
