ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,35,0.89,good,GB100,QuadraticVMin,Only: valid = good,0.859354163201532,0.030645836798467996
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,35,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8533918033874911,-0.02339180338749114
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,0,0.9,good,GB100,QuadraticVMin,Only: valid = good,0.8423425052011337,0.05765749479886628
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,0,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8379880701518079,-0.007988070151807913
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,105,0.94,good,GB100,QuadraticVMin,Only: valid = good,0.9063316280396985,0.03366837196030148
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,105,0.93,good,GB100,QuadraticVMin,Only: valid = good,0.9052891235001241,0.02471087649987591
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,70,0.92,good,GB100,QuadraticVMin,Only: valid = good,0.8926151399116905,0.027384860088309537
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,70,0.92,good,GB100,QuadraticVMin,Only: valid = good,0.8915101212038365,0.028489878796163493
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,35,0.89,good,GB100,QuadraticVMin,Only: valid = good,0.8768809774342556,0.013119022565744376
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,35,0.88,good,GB100,QuadraticVMin,Only: valid = good,0.875718289082889,0.004281710917111048
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,0,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.8591291406073953,0.010870859392604681
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,0,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.8579136271372796,0.012086372862720407
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,105,0.96,good,GB100,QuadraticVMin,Only: valid = good,0.897813308249054,0.06218669175094593
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,105,0.93,good,GB100,QuadraticVMin,Only: valid = good,0.899158525911528,0.030841474088472043
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,70,0.93,good,GB100,QuadraticVMin,Only: valid = good,0.8861101989072702,0.043889801092729885
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,70,0.9,good,GB100,QuadraticVMin,Only: valid = good,0.8866959417688145,0.013304058231185523
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,35,0.88,good,GB100,QuadraticVMin,Only: valid = good,0.8714625552190891,0.008537444780910897
