ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,35,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7118145297660912,0.00818547023390881
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,35,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7082107925326044,0.011789207467395535
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,0,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7171109314766286,0.002889068523371341
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,0,0.71,good,GB100,QuadraticVMin,Only: valid = good,0.7161493136998587,-0.006149313699858716
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,105,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7188793395350612,0.0011206604649387497
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,105,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7175944608608513,0.002405539139148649
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,70,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7172758567605653,0.0027241432394347065
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,70,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7161969077182055,0.003803092281794429
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,35,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7180281720034192,0.0019718279965807994
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,35,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.716890507442969,0.0031094925570309684
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,0,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7211362852636216,-0.0011362852636216392
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,0,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7196752600351433,0.010324739964856722
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,105,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7148015488143784,0.0051984511856215665
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,105,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.71371332838683,0.006286671613169981
