ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,35,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.7152563596734314,0.09474364032656868
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,35,0.71,good,GB100,QuadraticVMin,Only: valid = good,0.7164697648668121,-0.0064697648668121666
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,0,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.7185963201177583,0.08140367988224173
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7198079206911552,-0.019807920691155223
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,105,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7191349715396265,0.000865028460373507
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,105,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7180554576065337,0.0019445423934663086
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,70,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7256660584017234,-0.005666058401723406
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,70,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7240497149667546,0.0059502850332453505
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,35,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7302534568521186,-0.010253456852118648
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,35,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.728632138768714,0.0013678612312859606
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,0,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7328971668908115,-0.0028971668908115422
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,0,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7318027290124114,-0.0018027290124114081
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,105,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7157885531189505,0.014211446881049472
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,105,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.71617344157404,0.003826558425960025
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,70,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7220143608651579,0.00798563913484207
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,70,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7223479219464295,-0.002347921946429521
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,35,0.74,good,GB100,QuadraticVMin,Only: valid = good,0.7265283865253176,0.013471613474682398
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,35,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7268440904644233,0.003155909535576651
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,0,0.74,good,GB100,QuadraticVMin,Only: valid = good,0.7293306300994296,0.010669369900570436
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,0,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7296619471280192,0.00033805287198074296
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,105,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6918069262024136,0.008193073797586381
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,105,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6956218209741727,0.004378179025827267
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,70,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6986367579712236,0.001363242028776357
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,70,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7023634083806773,-0.00236340838067739
