ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,35,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.812044595442027,-0.002044595442026953
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,35,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.8030876397094493,-0.0030876397094492525
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,0,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8106708262332312,-0.0006708262332311143
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,0,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.8020302073947083,-0.002030207394708272
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,105,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8257414751823324,0.01425852481766754
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,105,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8248374246287591,0.015162575371240883
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,70,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8221088990853496,0.017891100914650404
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,70,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8216880640502411,0.018311935949758884
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,35,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8193372339592511,0.020662766040748903
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,35,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8191167455931054,0.010883254406894527
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,0,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8174264798040383,0.012573520195961696
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,0,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8171234692573532,0.012876530742646719
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,105,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8226843174646059,0.01731568253539406
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,105,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8225719791650861,0.007428020834913895
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,70,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8202596447146011,0.00974035528539885
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,70,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8196190738291687,0.010380926170831306
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,35,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8181281557824258,0.0018718442175741368
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,35,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8172496004389285,0.0027503995610714815
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,0,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8162898506680791,0.00371014933192082
