ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,35,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8169207112316677,-0.006920711231667598
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,35,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.809472324413322,0.0005276755866781002
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,0,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8098410738212174,0.00015892617878265902
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,0,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8043660565569444,0.005633943443055678
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,105,0.88,good,GB100,QuadraticVMin,Only: valid = good,0.8481448239527116,0.03185517604728838
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,105,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.8491795821256385,0.010820417874361499
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,70,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.8353338116372782,0.02466618836272183
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,70,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.8353824148093381,0.01461758519066192
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,35,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8246776724619846,0.0053223275380153146
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,35,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8237924435761238,0.006207556423876159
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,0,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8161764064268313,0.0038235935731686377
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,0,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8144096684259952,0.015590331574004801
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,105,0.88,good,GB100,QuadraticVMin,Only: valid = good,0.8438292586156446,0.03617074138435539
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,105,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.8448153695201363,0.015184630479863737
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,70,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.8313545888127156,0.028645411187284364
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,70,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8325883823441123,-0.0025883823441122944
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,35,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.820993779030827,0.019006220969172927
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,35,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.82202022199114,-0.0020202219911400476
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,0,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8127468292699787,0.017253170730021306
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,0,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8131108884612204,0.00688911153877958
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,105,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.8172108007647003,-0.03721080076470029
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,105,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8148648467515685,0.02513515324843152
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,70,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8072356382653069,0.022764361734693095
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,70,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8077964608008659,0.022203539199134092
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,35,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8014338297907084,0.008566170209291624
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,35,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8031161652088754,0.006883834791124643
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,0,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.7998053753409036,0.0001946246590964762
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,0,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.800823959975594,-0.0008239599755939242
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,105,0.79,good,GB100,QuadraticVMin,Only: valid = good,0.8149879148575369,-0.02498791485753682
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,105,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.8105128619981731,-0.030512861998173046
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,70,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.8078149982075562,-0.007814998207556156
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,70,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.801373656264651,0.008626343735349096
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,35,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.8034802382924556,-0.023480238292455602
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,35,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.7945578380457667,0.005442161954233304
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,0,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.8019836351122338,-0.02198363511223378
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,0,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.7900654073415209,0.049934592658479104
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,105,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8040325892548008,0.005967410745199242
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,105,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.7910427192258397,0.028957280774160266
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,70,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.8006801146727738,-0.000680114672773735
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,70,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.7894084818182272,0.02059151818177285
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,35,0.79,good,GB100,QuadraticVMin,Only: valid = good,0.799784899833873,-0.009784899833872984
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,35,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.7902901119769091,0.009709888023090918
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,0,0.78,good,GB100,QuadraticVMin,Only: valid = good,0.8013469447380979,-0.02134694473809784
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,0,0.79,good,GB100,QuadraticVMin,Only: valid = good,0.7936876097018861,-0.0036876097018860854
