ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,35,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8382554858414399,-0.00825548584143998
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,35,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8281775461864855,-0.018177546186485483
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,0,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.8325197139735592,-0.0025197139735592122
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,0,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8232369527636143,-0.0032369527636143536
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,105,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.8576738501281298,0.012326149871870196
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,105,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.8561109151681607,0.01388908483183926
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,70,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.8539613163364599,0.01603868366354011
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,70,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.8525666766967388,0.017433323303261195
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,35,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.8487769540707596,0.011223045929240394
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,35,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.847539803168708,0.012460196831291959
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,0,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.8421207633310291,0.007879236668970835
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,0,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.8410302945840686,0.00896970541593134
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,105,0.88,good,GB100,QuadraticVMin,Only: valid = good,0.8516973381692425,0.02830266183075747
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,105,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.8523321715055843,0.007667828494415718
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,70,0.87,good,GB100,QuadraticVMin,Only: valid = good,0.849118194485839,0.020881805514160967
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,70,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.8497478452229068,0.000252154777093172
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,35,0.86,good,GB100,QuadraticVMin,Only: valid = good,0.8447327415808817,0.015267258419118246
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,35,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8451600241916009,-0.005160024191600887
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,0,0.85,good,GB100,QuadraticVMin,Only: valid = good,0.838540979454371,0.011459020545628973
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,0,0.84,good,GB100,QuadraticVMin,Only: valid = good,0.8385687084116668,0.0014312915883332167
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,105,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.8151432517590345,-0.015143251759034415
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,105,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.8195643325211561,-0.01956433252115608
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,70,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.814276134250909,0.005723865749091006
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,70,0.83,good,GB100,QuadraticVMin,Only: valid = good,0.818181363910909,0.01181863608909095
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,35,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8125270262354001,0.007472973764599877
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,35,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.815920572128236,0.004079427871763963
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,0,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8098959277125076,0.00010407228749242936
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,0,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8127819571731373,0.0072180428268626695
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,105,0.82,good,GB100,QuadraticVMin,Only: valid = good,0.8099636748540645,0.010036325145935443
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,105,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.8014898607669478,-0.0014898607669477926
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,70,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.811318423825151,-0.001318423825150905
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,70,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.8030381959620618,-0.003038195962061785
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,35,0.81,good,GB100,QuadraticVMin,Only: valid = good,0.8109337429356812,-0.0009337429356811588
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,35,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.8028702689992738,-0.002870268999273784
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,0,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.8088096321856555,-0.008809632185655447
TSMC-U8C589-25_x3_y4,vrl-cs-bg-122,2205,0,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.8009860798785842,-0.000986079878584123
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,105,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.7984865416330782,0.0015134583669218493
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,105,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.7875570407652519,0.012442959234748141
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,70,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.800287496179565,-0.0002874961795649167
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,70,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.79068514534205,0.009314854657950011
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,35,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.8003715727874117,-0.0003715727874116226
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,35,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.7923771312278667,0.007622868772133362
TSMC-U8C586-08_x8_y4,vrl-cs-sc-54,2212,0,0.8,good,GB100,QuadraticVMin,Only: valid = good,0.7987387714566186,0.0012612285433813986
TSMC-U8C586-08_x5_y5,vrl-cs-sc-54,2231,0,0.79,good,GB100,QuadraticVMin,Only: valid = good,0.7926329984227019,-0.0026329984227018155
