ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,35,0.76,good,GB100,QuadraticVMin,Only: valid = good,0.716593839067335,0.04340616093266503
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,35,0.71,good,GB100,QuadraticVMin,Only: valid = good,0.7137216891903495,-0.003721689190349542
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,0,0.76,good,GB100,QuadraticVMin,Only: valid = good,0.7224922928795061,0.037507707120493894
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,0,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7191984888055138,0.010801511194486135
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,105,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7222535304760604,-0.0022535304760604724
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,105,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7201801351456021,0.009819864854397897
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,70,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7231163571272508,-0.0031163571272507795
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,70,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7212093671422746,0.008790632857725411
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,35,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7261623499556911,-0.006162349955691093
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,35,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7246597176257954,0.005340282374204586
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,0,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7313915089613809,-0.0013915089613809606
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,0,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7305311865961641,-0.0005311865961641349
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,105,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7186041568824828,0.01139584311751718
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,105,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7191806132569372,0.000819386743062811
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,70,0.74,good,GB100,QuadraticVMin,Only: valid = good,0.7191921606086304,0.020807839391369543
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,70,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.7202774066128779,-0.00027740661287789514
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,35,0.74,good,GB100,QuadraticVMin,Only: valid = good,0.7224493842118538,0.017550615788146207
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,35,0.72,good,GB100,QuadraticVMin,Only: valid = good,0.723553520686562,-0.003553520686562006
TSMC-U8C586-07_x4_y3,vrl-cs-bg-137,2045,0,0.74,good,GB100,QuadraticVMin,Only: valid = good,0.728375827692153,0.011624172307846958
TSMC-U8C586-07_x3_y6,vrl-cs-bg-137,2049,0,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.7290089554779895,0.0009910445220104869
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,105,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6968250173086354,0.003174982691364514
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,105,0.73,good,GB100,QuadraticVMin,Only: valid = good,0.6974098544241427,0.032590145575857266
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,70,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6993066214488157,0.0006933785511842316
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,70,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7010801202419581,-0.001080120241958138
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,35,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.7039610372737879,-0.003961037273787937
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,35,0.71,good,GB100,QuadraticVMin,Only: valid = good,0.7063002953355086,0.003699704664491321
TSMC-U8C590-06_x4_y5,vrl-cs-sc-106,2167,0,0.71,good,GB100,QuadraticVMin,Only: valid = good,0.710788264783552,-0.000788264783551984
TSMC-U8C590-06_x3_y4,vrl-cs-sc-106,2154,0,0.71,good,GB100,QuadraticVMin,Only: valid = good,0.7130703797047944,-0.0030703797047944015
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,105,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6957200186688413,-0.005720018668841309
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,105,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6876520787029383,0.002347921297061628
TSMC-U8C589-23_x2_y5,vrl-cs-bg-106,2176,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6982798208623213,-0.008279820862321374
TSMC-U8C589-25_x3_y4,vrl-cs-bg-106,2205,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6892827440067291,0.0007172559932708822
TSMC-U8C589-23_x2_y5,vrl-cs-bg-122,2176,35,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.703044310038067,-0.013044310038067053
