ECID,dut,Speedo,Temp,Vmin,valid,Chip,Model,Pipe,Guess,Error
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,35,0.77,good,GB100,QuadraticVMin,Only: valid = good,0.6825567705747502,0.08744322942524985
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,35,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.684200718113674,-0.004200718113673951
TSMC-U8C607-10_x4_y1,vrl-cs-bg-128,2076,0,0.76,good,GB100,QuadraticVMin,Only: valid = good,0.6899909535163016,0.07000904648369843
TSMC-U8C607-08_x1_y5,vrl-cs-bg-128,2117,0,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6910338757716268,-0.011033875771626733
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,105,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6759294787895529,0.004070521210447153
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,105,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6755731718476286,0.004426828152371498
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,70,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6840346545570024,-0.0040346545570023595
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6834626672070145,0.006537332792985406
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,35,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6919574762693483,-0.0019574762693483905
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,35,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6914306424426147,-0.0014306424426147046
TSMC-U8C586-07_x6_y1,vrl-cs-sc-257,2029,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.6996979439265871,0.00030205607341282636
TSMC-U8C586-07_x3_y2,vrl-cs-sc-257,2034,0,0.7,good,GB100,QuadraticVMin,Only: valid = good,0.699477097554428,0.00052290244557196
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,105,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.675541816798547,0.004458183201453081
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,105,0.68,good,GB100,QuadraticVMin,Only: valid = good,0.6753725163338462,0.004627483666153842
TSMC-U8C586-07_x4_y3,vrl-cs-bg-102,2045,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6829081425398638,0.007091857460136186
TSMC-U8C586-07_x3_y6,vrl-cs-bg-102,2049,70,0.69,good,GB100,QuadraticVMin,Only: valid = good,0.6827028496001044,0.007297150399895536
